,regressor,utility_function,trial,iteration,candidates_value,target_value,uq_correction,mae,r2,mse,mape,rmse,scc,mis_area,ence,cv,oc
35,XGBOOST,EI,0,35,[0.2615947376884624],8.460034306352648,None,1.2428796277396776,0.6060403196186996,4.450314639822263,0.739498665336918,2.10957688644483,0.5211527650305403,0.14942828572670755,0.5898564870994031,0.5397843,0.6359882946963564
36,XGBOOST,EI,0,36,[1.0331844837015263],8.460034306352648,None,1.1084092595013926,0.6629016693275096,3.4452288593964377,2.0475177853012823,1.8561327698730061,0.5481300846321212,0.1078077594239296,0.5081050343156622,0.50712925,0.6359882946963564
37,XGBOOST,EI,0,37,[8.460034306352648],8.460034306352648,None,0.9923557278866798,0.7348045010492199,2.7036317368854053,2.026936660287777,1.6442724034920142,0.5015328962293906,0.09489357240222296,0.3490448825476771,0.6198027,0.0
38,XGBOOST,EI,0,38,[2.037316615509543],8.460034306352648,None,0.5529138646166454,0.9295364166078361,0.6080579943749133,0.14362417193376714,0.7797807348062102,0.1851625118108508,0.08128589464567186,0.28765356291285793,0.88405114,0.0
39,XGBOOST,EI,0,39,[6.620073206530356],8.460034306352648,None,0.6126528721808652,0.9235160324298137,0.6738968608963974,0.164244797779222,0.8209122126612549,0.2060086224120724,0.06258167803445888,0.22396474620406362,0.8135571,0.0
40,XGBOOST,EI,0,40,[4.999439522009694],8.460034306352648,None,0.5343342452127331,0.9389594077566487,0.5326256010766739,0.13196513093696416,0.7298120313318176,0.13725490196078433,0.056160753604741494,0.27755788297697914,0.71577877,0.0
41,XGBOOST,EI,0,41,[5.221868194384631],8.460034306352648,None,0.5297291412712084,0.9393003318356765,0.5273038819246407,0.1314021141718575,0.726156926514263,0.2132352941176471,0.050223732812980836,0.3117662415514357,0.655067,0.0
42,XGBOOST,EI,0,42,[1.930071085170705],8.460034306352648,None,0.5355284239024263,0.9442041067523725,0.49144259428148324,0.12919155865718462,0.7010296671906855,-0.019607843137254905,0.07545792979162885,0.2751151621390411,0.6636906,0.0
43,XGBOOST,EI,0,43,[3.353756307411547],8.460034306352648,None,0.5626602407174216,0.9312543386567614,0.5894530867952452,0.14239814897597064,0.7677584820731356,0.2377450980392157,0.040404892881895145,0.30884880746730214,0.60425264,0.0
44,XGBOOST,EI,0,44,[-0.478035802555903],8.460034306352648,None,0.5383770811144305,0.9399752745178918,0.5260479115975656,0.13349099623875266,0.7252916045271485,0.2058823529411765,0.03347589165074289,0.2989689143868986,0.62085855,0.0
45,XGBOOST,EI,0,45,[5.161924741069416],8.460034306352648,None,0.5757299546394617,0.9348757547884649,0.579689980888262,0.15997919776359235,0.7613737458622158,0.18382352941176472,0.08745229320805323,0.24185371083789609,0.66942436,0.0
46,XGBOOST,EI,0,46,[3.688879453363936],8.460034306352648,None,0.5597579013360237,0.936384886084321,0.5635964053732919,0.15343903276529725,0.7507305810830487,0.2524509803921569,0.04063658317531527,0.296670182195763,0.6164373,0.0
47,XGBOOST,EI,0,47,[5.594711379601839],8.460034306352648,None,0.5310862159489171,0.9415070466974423,0.5218865241678712,0.14359296885344647,0.7224171400014476,0.22303921568627455,0.05628698861967025,0.32398603360103984,0.6284825,0.0
48,XGBOOST,EI,0,48,[4.779123492271193],8.460034306352648,None,0.5320610468637109,0.9362902454739938,0.5627447196023585,0.14941572108813725,0.7501631286609324,0.30147058823529416,0.07016696475839125,0.3027399396353276,0.62860507,0.0
49,XGBOOST,EI,0,49,[5.393627546806907],8.460034306352648,None,0.5440756953573095,0.9375018781458828,0.5534020193321115,0.15011151020324973,0.7439099537794286,0.2622549019607843,0.0396645158650391,0.2928986698492736,0.6251867,0.0
